Id,Nutrients,Nutrients_count,Foods,Foods_count,Keep
17023712.pdf,"['protein', 'ash', 'carbohydrate', 'energy']",4,"['butter', 'oil', 'barley', 'egg', 'dates', 'wheat', 'gram', 'spinach', 'corn', 'meat', 'tomato', 'sunflower', 'pepper', 'peanut', 'peanut']",15,Yes
17024452.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'barley', 'dal', 'rice', 'gram', 'pears', 'potatoes', 'tomato', 'potato', 'carrot', 'clove', 'lime']",12,Yes
17053039.pdf,"['protein', 'ash']",2,"['dal', 'gram', 'pears', 'rabbit', 'tuna']",5,Yes
17059749.pdf,"['protein', 'fat']",2,"['chicken', 'oil', 'flour', 'orange', 'mace', 'ragi', 'gram', 'corn', 'meat', 'sugar', 'tuna', 'salmon']",12,Yes
17066929.pdf,"['moisture', 'ash', 'fat']",3,"['oil', 'orange', 'dal', 'peach', 'egg', 'wheat', 'maize', 'gram', 'lamb', 'tomato', 'apples', 'potato', 'peach', 'cucumber', 'strawberry', 'lime', 'beef', 'calf', 'rabbit']",19,Yes
17090932.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'mace', 'dal', 'meat', 'onion', 'melon', 'sugar']",7,Yes
17092384.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['dal', 'bean', 'gram', 'meat', 'moth', 'milk', 'milk', 'seafood', 'peanut', 'sugar', 'peanut']",11,Yes
17096588.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'mace', 'dates', 'gram', 'moth', 'lime', 'goat', 'calf']",8,Yes
17103247.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'dal', 'egg', 'mushroom', 'gram', 'corn', 'meat', 'milk', 'potato', 'milk', 'cheese', 'sugar', 'lime', 'goat', 'sheep']",15,Yes
17110483.pdf,"['protein', 'ash', 'fat']",3,"['chicken', 'dal', 'ragi', 'egg', 'gram', 'pears', 'goat', 'rabbit', 'tuna']",9,Yes
17111047.pdf,"['protein', 'fat']",2,"['dal', 'gram', 'moth', 'rabbit']",4,Yes
17111891.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['butter', 'chicken', 'oil', 'cauliflower', 'orange', 'peas', 'ragi', 'egg', 'rice', 'wheat', 'gram', 'pears', 'milk', 'potato', 'banana', 'milk', 'peanut', 'strawberry', 'cheese', 'carrot', 'sugar', 'peanut', 'cauliflower', 'beef']",24,Yes
17116716.pdf,"['moisture', 'protein', 'ash', 'fat', 'carbohydrate', 'energy']",6,"['oil', 'beans', 'ragi', 'rice', 'dates', 'wheat', 'bean', 'maize', 'corn', 'milk', 'potato', 'milk']",12,Yes
17117984.pdf,['ash'],1,"['oil', 'barley', 'dal', 'ragi', 'dates', 'wheat', 'bean', 'maize', 'gram', 'radish', 'pears', 'potato', 'banana', 'lime']",14,Yes
17120576.pdf,['ash'],1,"['oil', 'gram', 'pears']",3,Yes
17121456.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['dal', 'gram', 'pears']",3,Yes
17121914.pdf,"['protein', 'ash']",2,"['mace', 'dal', 'gram', 'moth']",4,Yes
17125567.pdf,"['protein', 'fat', 'carbohydrate', 'energy']",4,"['chilli', 'rice', 'lime']",3,Yes
17130484.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'mace', 'dal', 'gram', 'rabbit']",5,Yes
17135210.pdf,"['protein', 'ash']",2,"['oil', 'gram', 'pears']",3,Yes
17143503.pdf,"['protein', 'ash']",2,"['oil', 'cauliflower', 'mace', 'gram', 'cabbage', 'cauliflower']",6,Yes
17145887.pdf,"['protein', 'ash', 'fat']",3,"['dal', 'ragi', 'rice', 'gram', 'radish', 'moth', 'milk', 'milk', 'goat', 'rabbit']",10,Yes
17154584.pdf,[],0,[],0,No
17177111.pdf,"['protein', 'ash', 'energy']",3,"['mace', 'dal', 'gram', 'pears', 'meat']",5,Yes
17180974.pdf,"['ash', 'fat', 'energy']",3,"['oil', 'gram', 'pears']",3,Yes
17183661.pdf,['protein'],1,['gram'],1,Yes
17190104.pdf,"['moisture', 'protein', 'ash', 'fat', 'energy']",5,"['barley', 'gram']",2,Yes
17191147.pdf,"['ash', 'fat', 'energy']",3,"['butter', 'beans', 'peas', 'ragi', 'egg', 'bean', 'gram', 'potatoes', 'meat', 'moth', 'milk', 'potato', 'milk', 'peanut', 'cheese', 'sugar', 'peanut', 'tuna']",18,Yes
17194922.pdf,"['protein', 'energy']",2,['oil'],1,Yes
17194929.pdf,['ash'],1,"['chicken', 'egg', 'gram', 'pears', 'lime']",5,Yes
17200797.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['gram', 'pears', 'milk', 'milk', 'beef', 'rabbit']",6,Yes
17202865.pdf,"['protein', 'ash', 'fat']",3,"['rice', 'gram', 'corn', 'milk', 'milk', 'peanut', 'peanut']",7,Yes
17203355.pdf,['ash'],1,[],0,No
17206000.pdf,"['protein', 'ash']",2,['moth'],1,Yes
17206007.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'dal', 'gram', 'radish', 'goat', 'sheep']",6,Yes
17209209.pdf,['fat'],1,[],0,No
17211132.pdf,"['protein', 'ash', 'fat', 'carbohydrate']",4,"['dal', 'ragi', 'egg', 'gram', 'corn', 'moth', 'milk', 'milk', 'lime', 'rabbit']",10,Yes
17212847.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['chicken', 'orange', 'rice', 'dates', 'wheat', 'gram', 'tomato', 'milk', 'potato', 'milk', 'sugar', 'lime']",12,Yes
17227067.pdf,"['moisture', 'protein', 'ash', 'carbohydrate']",4,"['oil', 'orange', 'ragi', 'rice', 'wheat', 'maize', 'gram', 'potatoes', 'meat', 'fish', 'cabbage', 'potato']",12,Yes
17237320.pdf,"['protein', 'fat', 'energy']",3,"['chicken', 'beans', 'peas', 'dal', 'rice', 'wheat', 'bean', 'corn', 'potatoes', 'meat', 'tomato', 'milk', 'potato', 'milk', 'cheese', 'plantains', 'beef', 'pork']",18,Yes
17237326.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['rice', 'gram', 'corn', 'meat', 'milk', 'milk', 'cheese', 'sugar']",8,Yes
17237984.pdf,"['protein', 'ash', 'fat']",3,"['barley', 'dal', 'wheat', 'bean', 'lamb', 'corn']",6,Yes
17241997.pdf,"['ash', 'fat']",2,"['oil', 'ragi', 'egg', 'tomato']",4,Yes
17254297.pdf,"['protein', 'fat']",2,"['gram', 'pears']",2,Yes
17261227.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['butter', 'oil', 'ragi', 'egg', 'bean', 'gram', 'meat', 'carrot', 'walnut', 'walnut']",10,Yes
17264623.pdf,[],0,['dal'],1,No
17268077.pdf,"['protein', 'ash']",2,"['oil', 'mace', 'dates', 'corn', 'meat']",5,Yes
17277115.pdf,"['protein', 'ash']",2,"['chicken', 'oil', 'gram', 'rabbit']",4,Yes
17277888.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['gram', 'radish', 'goat', 'rabbit']",4,Yes
17278046.pdf,['protein'],1,"['rice', 'wheat', 'pears', 'meat', 'sugar']",5,Yes
17284031.pdf,"['ash', 'energy']",2,"['dal', 'egg', 'gram', 'meat']",4,Yes
17284760.pdf,['protein'],1,"['ragi', 'egg', 'gram', 'pears', 'moth']",5,Yes
17311849.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'mace', 'dal', 'rice', 'gram', 'calf']",6,Yes
17311984.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['chicken', 'oil', 'dal', 'wheat', 'bean', 'maize', 'corn', 'milk', 'milk', 'sugar', 'lime']",11,Yes
17313700.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'rice', 'gram', 'moth', 'milk', 'milk', 'sugar', 'tuna']",8,Yes
17328191.pdf,['fat'],1,"['oil', 'dal', 'lime']",3,Yes
17329416.pdf,"['protein', 'ash', 'fat']",3,"['dal', 'gram', 'pears']",3,Yes
17347394.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'dal', 'ragi', 'rice', 'dates', 'lotus', 'gram', 'goat', 'sheep', 'beef', 'calf', 'rabbit', 'tuna']",13,Yes
17351795.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['mace', 'egg', 'rice', 'tilapia']",4,Yes
17353295.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['mace', 'dal', 'gram', 'pears', 'chana', 'lime', 'tuna']",7,Yes
17360952.pdf,"['protein', 'ash']",2,['rabbit'],1,Yes
17363595.pdf,"['protein', 'ash', 'energy']",3,"['dal', 'rice', 'radish', 'rabbit']",4,Yes
17374685.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['beans', 'bean', 'maize', 'gram', 'meat', 'milk', 'milk', 'beef']",8,Yes
17374688.pdf,"['protein', 'ash', 'energy']",3,"['oil', 'dal', 'rice', 'meat', 'fish', 'milk', 'milk', 'calf', 'silver carp']",9,Yes
17380419.pdf,"['ash', 'fat']",2,"['gram', 'lime']",2,Yes
17381913.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['butter', 'oil', 'beans', 'egg', 'rice', 'bean', 'potatoes', 'meat', 'seeds', 'milk', 'potato', 'milk', 'cheese', 'sugar']",14,Yes
17381923.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['gram', 'sugar', 'tuna']",3,Yes
17381955.pdf,"['ash', 'fat', 'carbohydrate', 'energy']",4,"['gram', 'beef']",2,Yes
17385049.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'barley', 'garlic', 'beans', 'orange', 'rice', 'dates', 'wheat', 'bean', 'maize', 'gram', 'corn', 'sorghum', 'meat', 'tomato', 'seeds', 'onion', 'milk', 'milk', 'cucumber', 'peanut', 'sugar', 'peanut', 'cowpea']",24,Yes
17393126.pdf,"['protein', 'fat', 'energy']",3,"['mint', 'gram', 'mint']",3,Yes
17394654.pdf,"['protein', 'ash']",2,['calf'],1,Yes
17395884.pdf,"['protein', 'ash']",2,"['dal', 'rice', 'fish', 'moth']",4,Yes
17396649.pdf,['fat'],1,"['oil', 'wheat', 'fish', 'sugar', 'lime']",5,Yes
17404314.pdf,"['protein', 'ash', 'fat']",3,"['mace', 'rice', 'gram', 'goat', 'calf', 'rabbit']",6,Yes
17404834.pdf,"['protein', 'ash']",2,"['mace', 'dal', 'pears', 'goat', 'rabbit']",5,Yes
17406995.pdf,"['protein', 'fat', 'energy']",3,"['oil', 'mace', 'dal', 'gram', 'moth', 'sugar']",6,Yes
17409689.pdf,['ash'],1,"['mace', 'dal', 'ragi', 'rice', 'gram']",5,Yes
17409693.pdf,"['protein', 'ash']",2,"['mace', 'dal', 'gram', 'pears']",4,Yes
17410784.pdf,"['ash', 'energy']",2,"['oil', 'dal', 'pears']",3,Yes
17410795.pdf,['energy'],1,"['oil', 'gram', 'pears']",3,Yes
17420218.pdf,"['protein', 'ash', 'fat', 'carbohydrate']",4,"['oil', 'dal', 'gram', 'radish', 'pears', 'meat', 'milk', 'milk', 'melon', 'rabbit', 'salmon']",11,Yes
17428066.pdf,"['protein', 'ash']",2,"['flour', 'ragi', 'wheat', 'gram', 'milk', 'milk']",6,Yes
17452608.pdf,"['protein', 'ash', 'fat']",3,"['rice', 'lime']",2,Yes
17456005.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'egg', 'dates', 'gram', 'pears', 'goat', 'rabbit']",7,Yes
17457639.pdf,"['moisture', 'ash', 'energy']",3,"['oil', 'orange', 'dal', 'gram', 'melon', 'lime']",6,Yes
17460762.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'ragi', 'egg', 'gram', 'pears']",5,Yes
17464333.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'dal', 'gram', 'radish', 'pears', 'milk', 'milk', 'calf']",8,Yes
17469860.pdf,"['ash', 'energy']",2,"['dal', 'egg', 'rice', 'gram', 'lamb', 'lime']",6,Yes
17472334.pdf,"['protein', 'ash', 'energy']",3,"['mace', 'gram', 'corn', 'pears', 'meat', 'moth']",6,Yes
17483347.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['gram', 'radish', 'pears', 'milk', 'milk', 'rabbit']",6,Yes
17487580.pdf,['fat'],1,"['dal', 'rohu']",2,Yes
17502426.pdf,"['protein', 'ash']",2,"['oil', 'dal', 'ragi', 'rice', 'rabbit']",5,Yes
17505006.pdf,"['protein', 'ash', 'fat']",3,"['ragi', 'rice', 'gram', 'moth', 'milk', 'milk', 'goat', 'rabbit']",8,Yes
17510080.pdf,"['protein', 'ash', 'fat']",3,"['gram', 'pears', 'salmon']",3,Yes
17510456.pdf,"['protein', 'ash']",2,"['oil', 'goat']",2,Yes
17513771.pdf,"['protein', 'ash', 'carbohydrate']",3,"['dal', 'gram', 'peanut', 'peanut']",4,Yes
17520255.pdf,"['protein', 'ash', 'fat']",3,"['mace', 'dal', 'gram', 'moth', 'tuna']",5,Yes
17540070.pdf,"['moisture', 'ash']",2,"['oil', 'mace', 'dal', 'rice', 'dates', 'gram', 'moth', 'sugar', 'tuna']",9,Yes
17551769.pdf,"['protein', 'ash', 'fat', 'carbohydrate']",4,"['dal', 'moth', 'sugar']",3,Yes
17554612.pdf,['ash'],1,"['moth', 'milk', 'milk']",3,Yes
17562130.pdf,"['protein', 'ash', 'carbohydrate']",3,"['oil', 'soya', 'bean', 'gram', 'lamb', 'meat', 'seeds', 'potato', 'sugar', 'lime']",10,Yes
17562815.pdf,"['protein', 'ash']",2,"['mace', 'dal', 'ragi', 'gram', 'radish', 'pears', 'moth', 'goat', 'rabbit']",9,Yes
17563408.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['tomato', 'carrot', 'sugar']",3,Yes
17567613.pdf,"['protein', 'ash']",2,"['dal', 'gram', 'pears', 'pork', 'rabbit']",5,Yes
17593753.pdf,['ash'],1,['gram'],1,Yes
17595203.pdf,"['protein', 'fat', 'energy']",3,"['ragi', 'rice', 'wheat', 'gram', 'moth', 'milk', 'milk', 'sugar']",8,Yes
17603180.pdf,"['ash', 'fat']",2,"['mace', 'dal', 'corn', 'meat']",4,Yes
17603231.pdf,"['protein', 'ash', 'fat']",3,"['dal', 'pears']",2,Yes
17605107.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['mace', 'dal', 'rice', 'gram', 'pears', 'tomato', 'carrot']",7,Yes
17610752.pdf,"['ash', 'fat']",2,"['oil', 'beans', 'peas', 'dal', 'rice', 'wheat', 'soya', 'bean', 'maize', 'gram', 'potatoes', 'potato', 'sugar']",13,Yes
17610753.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'egg', 'wheat', 'gram', 'pears', 'meat', 'sugar']",7,Yes
17610755.pdf,"['protein', 'ash', 'energy']",3,"['chicken', 'oil', 'dal', 'maize', 'gram', 'corn', 'pears', 'meat', 'seeds', 'milk', 'milk', 'lime', 'goat']",13,Yes
17611230.pdf,"['protein', 'ash']",2,"['oil', 'urad', 'gram', 'seeds']",4,Yes
17619096.pdf,"['protein', 'ash', 'carbohydrate', 'energy']",4,"['oil', 'orange', 'dal', 'rice', 'gram']",5,Yes
17636036.pdf,"['protein', 'ash', 'fat']",3,"['dal', 'egg', 'radish', 'pears', 'milk', 'milk', 'goat', 'rabbit']",8,Yes
17636941.pdf,"['protein', 'ash', 'fat']",3,"['ragi', 'wheat', 'gram', 'pears', 'sunflower', 'milk', 'milk']",7,Yes
17646951.pdf,"['protein', 'ash', 'energy']",3,"['dal', 'egg', 'pears', 'seeds']",4,Yes
17652815.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'mace', 'dal', 'gram', 'pears', 'moth']",6,Yes
17660705.pdf,"['protein', 'ash']",2,"['dal', 'gram']",2,Yes
17661020.pdf,"['moisture', 'protein', 'energy']",3,['lime'],1,Yes
17661484.pdf,['ash'],1,"['oil', 'ragi', 'gram', 'pears', 'sugar', 'sugarcane', 'sugarcane']",7,Yes
17684146.pdf,[],0,[],0,No
17687604.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'gram', 'milk', 'crab', 'milk', 'prawn', 'sugar', 'salmon']",8,Yes
17696449.pdf,['ash'],1,"['oil', 'mace', 'lettuce', 'gram', 'potatoes', 'potato', 'lime']",7,Yes
17699193.pdf,"['protein', 'ash', 'energy']",3,"['dal', 'ragi', 'rice', 'pears', 'meat']",5,Yes
17699853.pdf,"['protein', 'ash', 'fat']",3,"['rice', 'gram', 'moth']",3,Yes
17709879.pdf,"['protein', 'ash', 'fat']",3,"['mace', 'dal', 'chilli', 'egg', 'dates', 'gram', 'pears', 'tuna']",8,Yes
17728375.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['mace', 'dal', 'gram', 'pears', 'goat', 'rabbit']",6,Yes
17761760.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['mace', 'dal', 'ragi', 'egg', 'gram', 'moth']",6,Yes
17786471.pdf,"['ash', 'fat', 'energy']",3,"['dal', 'radish', 'sheep', 'rabbit', 'tuna']",5,Yes
17867774.pdf,"['ash', 'energy']",2,"['oil', 'dal', 'ragi', 'dates', 'pears', 'tuna']",6,Yes
17873397.pdf,"['protein', 'ash']",2,"['egg', 'rice', 'gram', 'goat', 'rabbit']",5,Yes
17874793.pdf,['fat'],1,"['oil', 'rice', 'gram', 'pears']",4,Yes
17878527.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['dal', 'dates', 'gram', 'pears', 'tinda', 'moth', 'sugar']",7,Yes
17882424.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'rice']",2,Yes
17887936.pdf,"['protein', 'ash', 'fat', 'carbohydrate']",4,"['lemon', 'orange', 'dal', 'gram', 'pears']",5,Yes
17899383.pdf,"['protein', 'ash']",2,['oil'],1,Yes
17909142.pdf,"['ash', 'fat']",2,"['gram', 'pears', 'milk', 'milk']",4,Yes
17912499.pdf,"['protein', 'ash']",2,['mace'],1,Yes
17913684.pdf,"['protein', 'ash', 'fat']",3,"['ragi', 'rice']",2,Yes
17913788.pdf,"['protein', 'ash', 'fat']",3,"['chicken', 'dal', 'gram', 'corn']",4,Yes
17915959.pdf,"['ash', 'fat']",2,"['lemon', 'oil', 'dal', 'peach', 'tomato', 'peach', 'lime']",7,Yes
17921384.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['butter', 'oil', 'dal', 'egg', 'dates', 'wheat', 'gram', 'corn', 'meat', 'tomato', 'sunflower', 'pepper', 'peanut', 'peanut']",14,Yes
17922955.pdf,"['protein', 'ash']",2,"['chicken', 'oil', 'dal', 'gram', 'moth']",5,Yes
17925363.pdf,"['ash', 'energy']",2,"['oil', 'dal', 'ragi', 'chilli', 'pears', 'moth']",6,Yes
17929005.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'dal', 'chilli', 'pears', 'meat']",5,Yes
17932219.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'mint', 'dal', 'bean', 'gram', 'mint']",6,Yes
17937305.pdf,"['ash', 'energy']",2,"['oil', 'rice', 'gram', 'pears', 'onion', 'lime']",6,Yes
17937479.pdf,"['moisture', 'protein', 'ash', 'carbohydrate']",4,"['oil', 'dal', 'ragi', 'rice', 'gram', 'corn', 'seeds', 'sugar', 'cowpea']",9,Yes
17942419.pdf,"['protein', 'ash']",2,"['gram', 'pears', 'rabbit']",3,Yes
17948968.pdf,"['protein', 'ash', 'energy']",3,"['dal', 'bean', 'gram', 'pears', 'tuna']",5,Yes
17951476.pdf,"['protein', 'ash', 'carbohydrate', 'energy']",4,"['oil', 'beans', 'bean', 'gram', 'corn', 'sugar']",6,Yes
17951492.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['garlic', 'dal', 'ragi', 'rice', 'wheat', 'soya', 'gram', 'onion', 'banana', 'sugar', 'lime']",11,Yes
17951495.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['chicken', 'oil', 'dal', 'wheat', 'bean', 'gram', 'corn', 'milk', 'milk']",9,Yes
17951508.pdf,"['protein', 'ash']",2,"['dal', 'ragi', 'gram', 'pears', 'moth', 'milk', 'milk', 'lime']",8,Yes
17952382.pdf,"['protein', 'ash']",2,"['dal', 'moth']",2,Yes
17955202.pdf,"['protein', 'ash', 'fat']",3,"['chicken', 'oil', 'dal', 'gram', 'lamb', 'corn', 'pears', 'milk', 'milk', 'cheese', 'sheep', 'beef', 'calf']",13,Yes
17962384.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['mace', 'dal', 'gram', 'radish', 'yolk', 'milk', 'milk', 'rabbit']",8,Yes
17965435.pdf,[],0,"['dal', 'gram', 'pears']",3,No
17970581.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'dal', 'ragi', 'egg', 'gram', 'pears', 'moth', 'rabbit', 'salmon']",9,Yes
17972438.pdf,"['protein', 'fat', 'carbohydrate', 'energy']",4,"['oil', 'pomegranate', 'orange', 'mace', 'dal', 'rice', 'wheat', 'mushroom', 'gram', 'corn', 'pears', 'meat', 'tomato', 'almond', 'seeds', 'apples', 'peanut', 'almonds', 'peanut', 'walnut', 'walnut']",21,Yes
17988407.pdf,"['protein', 'fat', 'carbohydrate', 'energy']",4,"['oil', 'dal', 'peach', 'egg', 'gram', 'spinach', 'meat', 'tomato', 'milk', 'peach', 'milk', 'melon', 'carrot', 'sugar', 'lime']",15,Yes
17992377.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'flour', 'beans', 'chilli', 'egg', 'rice', 'bean', 'gram', 'corn', 'meat', 'milk', 'milk', 'sugar']",13,Yes
17999174.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'dal', 'egg', 'gram', 'meat', 'tomato', 'moth', 'cheese']",8,Yes
18003723.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['rice', 'gram', 'meat']",3,Yes
18004661.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['oil', 'flour', 'dal', 'wheat', 'gram', 'moth']",6,Yes
18029374.pdf,['protein'],1,['pears'],1,Yes
18029481.pdf,"['protein', 'fat', 'energy']",3,['calf'],1,Yes
18044509.pdf,"['ash', 'fat', 'energy']",3,"['oil', 'gram', 'pears']",3,Yes
18049828.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'mace', 'dal', 'rice', 'dates', 'bean', 'gram', 'bamboo', 'moth', 'crab']",10,Yes
18058001.pdf,"['protein', 'ash', 'fat']",3,"['mace', 'dal', 'dates', 'gram', 'meat', 'onion', 'salmon']",7,Yes
18061978.pdf,['protein'],1,['orange'],1,Yes
18064492.pdf,['fat'],1,"['dal', 'gram']",2,Yes
18074487.pdf,[],0,[],0,No
18080721.pdf,"['protein', 'fat', 'energy']",3,"['chicken', 'mace', 'gram', 'meat', 'fish', 'sugar', 'lime']",7,Yes
18083751.pdf,"['protein', 'ash', 'energy']",3,"['oil', 'dal', 'rice', 'gram']",4,Yes
18086784.pdf,"['protein', 'energy']",2,"['oil', 'gram']",2,Yes
18156409.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['rice', 'meat', 'fish', 'milk', 'milk', 'cheese', 'sugar']",7,Yes
18163192.pdf,"['protein', 'fat', 'energy']",3,"['lamb', 'lime', 'beef', 'tuna']",4,Yes
18166596.pdf,"['protein', 'ash', 'fat', 'carbohydrate']",4,"['oil', 'dates', 'gram', 'pears', 'tomato', 'fish', 'moth', 'milk', 'milk']",9,Yes
18178581.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['ragi', 'egg', 'rice', 'gram', 'goat', 'calf', 'rabbit']",7,Yes
18180882.pdf,"['protein', 'ash', 'energy']",3,"['oil', 'rice', 'pears', 'fish', 'milk', 'milk']",6,Yes
18183943.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'mace', 'dates', 'pears']",4,Yes
18186358.pdf,"['protein', 'ash', 'fat']",3,"['oil', 'ragi', 'egg', 'rice', 'dates', 'gram', 'pears', 'lime']",8,Yes
18202538.pdf,"['moisture', 'protein', 'ash', 'fat', 'carbohydrate']",5,"['lemon', 'oil', 'barley', 'dal', 'wheat', 'bean', 'maize', 'gram', 'corn', 'radish', 'pears', 'seeds', 'quinoa', 'quinoa']",14,Yes
18203907.pdf,"['protein', 'ash', 'fat', 'carbohydrate', 'energy']",5,"['oil', 'dal', 'rice', 'wheat', 'gram', 'corn', 'moth', 'milk', 'milk', 'sugar', 'lime']",11,Yes
18216322.pdf,"['protein', 'ash', 'fat']",3,"['dal', 'radish', 'goat']",3,Yes
18245011.pdf,"['protein', 'ash', 'fat']",3,"['ragi', 'dates', 'gram', 'pears', 'moth', 'lime']",6,Yes
18253741.pdf,"['protein', 'ash', 'energy']",3,['lime'],1,Yes
18258173.pdf,['ash'],1,"['chicken', 'oil', 'dal', 'ragi', 'egg', 'gram', 'meat', 'lime']",8,Yes
18273564.pdf,[],0,['gram'],1,No
18275147.pdf,"['ash', 'fat']",2,"['beans', 'rice', 'bean', 'gram', 'lamb', 'sugar']",6,Yes
18288499.pdf,['protein'],1,"['dal', 'ragi', 'gram', 'pears', 'sugar']",5,Yes
18290620.pdf,['ash'],1,"['grapes', 'oil', 'mace', 'peach', 'bean', 'gram', 'peach', 'lime']",8,Yes
18305254.pdf,"['protein', 'ash', 'fat']",3,"['dal', 'egg', 'gram', 'rabbit']",4,Yes
18309112.pdf,"['protein', 'fat']",2,"['gram', 'lamb', 'rabbit']",3,Yes
18311478.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['mace', 'gram', 'meat', 'ginger', 'onion', 'milk', 'milk', 'tuna']",8,Yes
18311920.pdf,"['moisture', 'protein', 'ash', 'fat', 'energy']",5,"['chicken', 'oil', 'peach', 'rice', 'wheat', 'bean', 'maize', 'corn', 'sorghum', 'tomato', 'millet', 'seeds', 'peach']",13,Yes
18311941.pdf,"['protein', 'ash', 'fat']",3,"['dal', 'ragi', 'gram', 'radish', 'pears', 'moth']",6,Yes
18314962.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['orange', 'dal', 'gram', 'spinach', 'pears', 'rabbit']",6,Yes
18314991.pdf,['ash'],1,"['orange', 'gram', 'tuna']",3,Yes
18317705.pdf,"['protein', 'ash', 'energy']",3,"['barley', 'bean', 'gram', 'lamb', 'corn', 'beetroot', 'milk', 'milk', 'lime', 'sheep', 'calf']",11,Yes
18345382.pdf,"['protein', 'ash']",2,"['ragi', 'gram', 'moth']",3,Yes
18351099.pdf,"['ash', 'fat', 'energy']",3,"['oil', 'dal', 'gram', 'tuna']",4,Yes
18360312.pdf,['protein'],1,"['dal', 'rabbit']",2,Yes
18363047.pdf,"['ash', 'energy']",2,"['oil', 'dal', 'dates']",3,Yes
18363354.pdf,"['protein', 'ash', 'fat']",3,"['dal', 'rice', 'wheat', 'maize', 'gram', 'spinach', 'milk', 'milk', 'sugar', 'lime']",10,Yes
18365696.pdf,"['protein', 'ash', 'fat', 'energy']",4,"['dal', 'gram', 'corn', 'meat', 'rabbit']",5,Yes
18366647.pdf,"['fat', 'energy']",2,"['oil', 'beans', 'rice', 'bean', 'gram', 'meat', 'tomato', 'moth', 'milk', 'banana', 'milk', 'cheese', 'carrot', 'sugar', 'coconut', 'lime']",16,Yes
18379781.pdf,"['protein', 'ash', 'fat']",3,"['gram', 'radish', 'moth', 'milk', 'milk']",5,Yes
18380912.pdf,"['protein', 'fat']",2,"['mace', 'dal', 'dates', 'corn', 'meat', 'tinda']",6,Yes
18380914.pdf,['ash'],1,"['oil', 'mace', 'soya', 'corn', 'meat', 'rabbit']",6,Yes
